,parameters,mean,std,2.5q,25q,50q,75q,97.5q,mc err
331,alpha_subj(Neutral).1030,0.538784304555192,6.1372898365514486,-10.200773871327687,-7.533731494926805,2.9762031220955167,4.753070022037254,8.50280377653188,0.5870739861794914
332,alpha_subj(Neutral).1031,0.44419650027957475,6.133549155631831,-10.277937199816078,-7.6132322644943935,2.830506849082729,4.678818971209878,8.538345097733,0.5863431927136633
333,alpha_subj(Neutral).1032,0.5270188010962525,6.162746932990266,-10.20440351431489,-7.600119159353179,2.9664239459782706,4.6892997329369015,8.456671176889532,0.5870152177719439
334,alpha_subj(Neutral).1033,0.5053959370784548,6.193797133315381,-10.338375550494003,-7.63656667953091,3.0113190129037797,4.7964891078386644,8.531228191742066,0.5908810864473898
335,alpha_subj(Neutral).1034,0.43945859541162313,6.084413622005057,-10.095189891172488,-7.59552124377462,2.862328553032129,4.677919096867765,8.307125153764524,0.5848449312226609
336,alpha_subj(Neutral).1035,0.4507741873470901,6.135347780662827,-10.083363634043085,-7.656992323484457,2.8844429846458155,4.750790727539475,8.199932795030296,0.5909207403669
337,alpha_subj(Neutral).1036,0.580477132177748,6.149441298716398,-10.221344279677131,-7.410620992734998,2.9718404835629944,4.780865637195622,8.327243499809926,0.5860004604934057
338,alpha_subj(Neutral).1038,0.5773408647842713,6.139274864624421,-10.2257109276044,-7.513001070711992,2.912519183907937,4.756755723532993,8.399689710891494,0.5857641353155328
339,alpha_subj(Neutral).1040,0.5459255151826392,6.136584104699263,-10.225146588270631,-7.549716160987015,2.937838315267291,4.740551566959316,8.370703582125476,0.5853103361239131
340,alpha_subj(Neutral).1042,0.4716602893744333,6.125776183505327,-10.141624895073047,-7.5935118625610265,2.87574617241479,4.69273164520447,8.137940625950247,0.5871179576192725
341,alpha_subj(Neutral).1043,0.5170916948373275,6.128097586126639,-10.248881384082077,-7.504899628488529,2.8197038308287787,4.720405428583639,8.638173253767548,0.5848542797062748
342,alpha_subj(Neutral).1044,0.5176884286239128,6.174323434451224,-10.18082971891019,-7.6145949056369115,2.9881627819363277,4.784046014048365,8.214761316665982,0.5936768987632369
343,alpha_subj(Neutral).1047,0.3780898814175765,6.224812944557711,-10.270564351654556,-7.698625564951183,2.911458545278473,4.6969068228204325,8.362530580131907,0.5990812892778326
344,alpha_subj(Neutral).1048,0.45081043066756105,6.187730038946254,-10.187439581292866,-7.649514250382636,2.91947495661285,4.741860212652989,8.390561833414328,0.5945226525352697
345,alpha_subj(Neutral).1050,0.4991684361251885,6.193065488811196,-10.325312802335382,-7.586705244514944,2.8781703176536464,4.756655721657413,8.886022759543128,0.5944347699527701
346,alpha_subj(Neutral).1051,0.4521010163716637,6.191466716416052,-10.227962961454168,-7.652976346747634,2.901611848667697,4.73357712244581,8.390304075950342,0.5920890995884911
347,alpha_subj(Neutral).1052,0.5066661043473253,6.255284527725075,-10.298990351605102,-7.6203120388381,3.0056944077859358,4.743038981234199,8.28013177051607,0.5968289978425686
348,alpha_subj(Neutral).1053,0.5204774537212191,6.144790833874215,-10.183929787224246,-7.605268834329752,2.9580430089923926,4.71186566037464,8.280186207861934,0.5889025548844801
349,alpha_subj(Neutral).1054,0.5047924957703999,6.147378822582215,-10.141959599260725,-7.68219697346516,2.9474802840579293,4.742036271624126,8.370061480161741,0.5891533813995038
350,alpha_subj(Neutral).1056,0.5028160920019381,6.094259576890096,-10.142346264795666,-7.5638026104582785,2.903947147060123,4.687060352899017,8.408722678661812,0.5838910105438915
351,alpha_subj(Neutral).1057,0.46232225252108433,6.174553940868668,-10.31331411266384,-7.537527982438512,2.928831621805349,4.678390742430181,8.076566601834958,0.5881063146949337
352,alpha_subj(Neutral).1058,0.5078179475347088,6.145057633412528,-10.155801943712634,-7.556528091789026,2.94509128646087,4.717935035689976,8.54784917470725,0.5912815301938799
353,alpha_subj(Neutral).1060,0.4642992912942779,6.142724282772595,-10.145962740792587,-7.574147008653485,2.912995331717571,4.710016723906794,8.115710184355045,0.5920866218003075
354,alpha_subj(Neutral).1061,0.5530771369378217,6.151740655340409,-10.187326366277976,-7.664192804904701,3.003629064770516,4.762580058622768,8.573143927123379,0.5912298740507225
