,parameters,mean,50q
801,pos_alpha_subj(Stressed).1051,0.26110436084566074,0.3332907154685753
802,pos_alpha_subj(Stressed).1052,0.3006849059607305,0.3597402147027008
803,pos_alpha_subj(Stressed).1053,0.48588031455013025,0.41137693186200175
804,pos_alpha_subj(Stressed).1054,0.3344588660973925,0.37670828788372607
805,pos_alpha_subj(Stressed).1056,0.6299182440212144,0.5498068743487482
806,pos_alpha_subj(Stressed).1057,0.46414997501935557,0.4491692171575426
807,pos_alpha_subj(Stressed).1058,0.3128953117085848,0.3489022570348233
808,pos_alpha_subj(Stressed).1061,0.22238897159516285,0.27913954345563613
809,pos_alpha_subj(Stressed).1063,0.5943555852909974,0.5169428649271434
810,pos_alpha_subj(Stressed).1065,0.2764109108446186,0.3361575748972232
811,pos_alpha_subj(Stressed).1066,0.3823013306142603,0.37175277632889975
812,pos_alpha_subj(Stressed).1067,0.4616744945458924,0.4729141296907274
813,pos_alpha_subj(Stressed).1069,0.23622927301012014,0.27740075658430285
814,pos_alpha_subj(Stressed).1070,0.34818007237656107,0.35607063365418284
815,pos_alpha_subj(Stressed).1071,0.340687035121183,0.357813266390268
816,pos_alpha_subj(Stressed).1072,0.39371299739441046,0.42249317093766914
817,pos_alpha_subj(Stressed).1073,0.3362028540612668,0.3818815678594775
818,pos_alpha_subj(Stressed).1074,0.42300343892574926,0.40907630755278923
819,pos_alpha_subj(Stressed).1076,0.3453371262531115,0.3499770943219585
820,pos_alpha_subj(Stressed).1077,0.43769907167396643,0.4378150430278101
821,pos_alpha_subj(Stressed).1078,0.384419819414779,0.39387980485330587
822,pos_alpha_subj(Stressed).1079,0.26477911823968375,0.3116229972443914
823,pos_alpha_subj(Stressed).1080,0.45411721116674436,0.4420750847524185
824,pos_alpha_subj(Stressed).1081,0.22228018113638828,0.2796648216541919
825,pos_alpha_subj(Stressed).1083,0.24320812209589576,0.2968743169405299
826,pos_alpha_subj(Stressed).1084,0.1998600396369281,0.21784662389966866
827,pos_alpha_subj(Stressed).1087,0.31541547163386086,0.35894297480237447
828,pos_alpha_subj(Stressed).1088,0.24286006545694686,0.25923062075301606
829,pos_alpha_subj(Stressed).1091,0.2774720929677296,0.314723106929017
830,pos_alpha_subj(Stressed).1092,0.3478098849386247,0.3796145515233174
831,pos_alpha_subj(Stressed).1093,0.33296979138331234,0.336044840201512
832,pos_alpha_subj(Stressed).1096,0.4270872244382055,0.4019037087367914
833,pos_alpha_subj(Stressed).1097,0.3527370402274508,0.38918694348535043
834,pos_alpha_subj(Stressed).1099,0.2571116748821808,0.3367091984918814
835,pos_alpha_subj(Stressed).1100,0.33640428423868834,0.354667437660329
836,pos_alpha_subj(Stressed).1101,0.28413975348317067,0.3421691844294167
837,pos_alpha_subj(Stressed).1102,0.4913343293420814,0.45632649626338534
838,pos_alpha_subj(Stressed).1104,0.30504420342184774,0.29904228864268123
839,pos_alpha_subj(Stressed).1106,0.35153862570240474,0.40655257096648006
840,pos_alpha_subj(Stressed).1107,0.597490943734064,0.5349849410633366
841,pos_alpha_subj(Stressed).1109,0.2785459476144637,0.3287464613836044
842,pos_alpha_subj(Stressed).1110,0.4501129345300045,0.4310144881890878
843,pos_alpha_subj(Stressed).1112,0.47598461673630377,0.4636131838335894
844,pos_alpha_subj(Stressed).1114,0.2999373854336439,0.38358752903398113
845,pos_alpha_subj(Stressed).1115,0.35042861487885213,0.37201689377107794
846,pos_alpha_subj(Stressed).1119,0.56608387045164,0.5066045837350744
847,pos_alpha_subj(Stressed).1123,0.473139911389649,0.46915578587883056
848,pos_alpha_subj(Stressed).1124,0.5538851325001043,0.5152774862409708
849,pos_alpha_subj(Stressed).1125,0.2604804902597105,0.31865899932416464
850,pos_alpha_subj(Stressed).1128,0.352639621543033,0.33337632286854996
851,pos_alpha_subj(Stressed).1130,0.4226788681995462,0.41231653836065324
852,pos_alpha_subj(Stressed).1141,0.4384303850453189,0.4426642705564879
853,pos_alpha_subj(Stressed).1143,0.2526298619825377,0.3528069366113442
854,pos_alpha_subj(Stressed).1144,0.2945939176128606,0.35450088610384695
855,pos_alpha_subj(Stressed).1145,0.37827615148878563,0.3989584864128219
856,pos_alpha_subj(Stressed).1147,0.5702240789415437,0.5239002129767051
857,pos_alpha_subj(Stressed).1148,0.287059870007219,0.36144448683761243
858,pos_alpha_subj(Stressed).1149,0.6000960473886475,0.5113592459703878
859,pos_alpha_subj(Stressed).1151,0.5078897800710703,0.46459733884917714
860,pos_alpha_subj(Stressed).1153,0.3821574257335575,0.35782043792819335
861,pos_alpha_subj(Stressed).1155,0.33285408912609166,0.3600185196283136
862,pos_alpha_subj(Stressed).1157,0.3530276315731671,0.3747869683796676
863,pos_alpha_subj(Stressed).1158,0.41643214203707224,0.42221764968846814
864,pos_alpha_subj(Stressed).1159,0.2909659653665744,0.31770615300311567
865,pos_alpha_subj(Stressed).1160,0.3170621663364943,0.3532500330099295
866,pos_alpha_subj(Stressed).1161,0.47585101441361927,0.46288760125054546
867,pos_alpha_subj(Stressed).1162,0.44622954950658106,0.44760087160228024
868,pos_alpha_subj(Stressed).1163,0.2709744374341331,0.317711784844448
869,pos_alpha_subj(Stressed).1164,0.2674171720624349,0.33484516498977474
870,pos_alpha_subj(Stressed).1166,0.3705594916402357,0.3917524776007461
871,pos_alpha_subj(Stressed).1168,0.32496069525956883,0.35301849658633727
872,pos_alpha_subj(Stressed).1169,0.6381451301900881,0.5580067461205435
873,pos_alpha_subj(Stressed).1172,0.35771307194197793,0.3165305547656405
874,pos_alpha_subj(Stressed).1173,0.3771193260491471,0.38370699598442826
875,pos_alpha_subj(Stressed).1174,0.5464028236757705,0.5176456322417019
876,pos_alpha_subj(Stressed).1175,0.27314220117265964,0.3286932904982096
877,pos_alpha_subj(Stressed).1180,0.46536228947602165,0.4579612993005108
878,pos_alpha_subj(Stressed).1184,0.34851475013369027,0.31615799484587737
879,pos_alpha_subj(Stressed).1188,0.2695503933286838,0.33119453983923064
880,pos_alpha_subj(Stressed).1190,0.29946438621743854,0.3690803642996511
881,pos_alpha_subj(Stressed).1197,0.31502076653997346,0.36341656276576834
882,pos_alpha_subj(Stressed).1199,0.2729730600235378,0.3436749887786122
883,pos_alpha_subj(Stressed).1200,0.6433223041685282,0.5445443022034937
884,pos_alpha_subj(Stressed).1201,0.4027133935633694,0.4019840235582296
885,pos_alpha_subj(Stressed).1202,0.35030817870480546,0.3665523103524296
886,pos_alpha_subj(Stressed).1203,0.23016937303054513,0.2565643351290709
887,pos_alpha_subj(Stressed).1204,0.37673309254078696,0.4064889784449226
888,pos_alpha_subj(Stressed).1205,0.5620174411210489,0.5034648439292397
889,pos_alpha_subj(Stressed).1206,0.4562798260430699,0.43450643597067895
890,pos_alpha_subj(Stressed).1207,0.40951906936631227,0.4164809360464302
891,pos_alpha_subj(Stressed).1208,0.2964016489560924,0.3459312379846438
892,pos_alpha_subj(Stressed).1214,0.257511706195327,0.268659981315337
893,pos_alpha_subj(Stressed).1217,0.2516162118531024,0.3225638470097052
894,pos_alpha_subj(Stressed).1218,0.45372718899991754,0.4376609439379466
895,pos_alpha_subj(Stressed).1219,0.49919626443824977,0.47543187700209383
896,pos_alpha_subj(Stressed).1220,0.49861973225948586,0.46132080438694306
897,pos_alpha_subj(Stressed).1222,0.36565288743448837,0.32166647698045286
898,pos_alpha_subj(Stressed).1223,0.37036633493480614,0.36884992121596083
899,pos_alpha_subj(Stressed).1224,0.29626001646244277,0.3386182779230106
900,pos_alpha_subj(Stressed).1225,0.28326613973655607,0.34600497926421225
901,pos_alpha_subj(Stressed).1226,0.4919434283936547,0.46087621823194747
902,pos_alpha_subj(Stressed).1227,0.4303973983787628,0.42525886049533396
903,pos_alpha_subj(Stressed).1228,0.28364589965448517,0.2870980060305588
904,pos_alpha_subj(Stressed).1229,0.3373617810148283,0.3550690438570532
905,pos_alpha_subj(Stressed).1230,0.3647376214810326,0.3797944002823424
906,pos_alpha_subj(Stressed).1231,0.4738127667789731,0.43664799980910296
907,pos_alpha_subj(Stressed).1232,0.36723198138251034,0.35375564111836233
908,pos_alpha_subj(Stressed).1237,0.44350504557060527,0.4633038900288076
909,pos_alpha_subj(Stressed).1243,0.369865596628104,0.4059735668145104
910,pos_alpha_subj(Stressed).1247,0.3520874035712246,0.3757535629710614
911,pos_alpha_subj(Stressed).1249,0.4751438334742344,0.42953379310710493
