,parameters,mean,50q
418,alpha_subj(Neutral).1168,0.6124788476532451,0.9489362289539912
419,alpha_subj(Neutral).1169,0.6318403414152969,0.9528010242441034
420,alpha_subj(Neutral).1172,0.6313408051056906,0.9528759978587156
421,alpha_subj(Neutral).1173,0.6038893383066164,0.9510807768168079
422,alpha_subj(Neutral).1174,0.6123763251053365,0.9448334939791256
423,alpha_subj(Neutral).1175,0.617608660741696,0.9509706816277458
424,alpha_subj(Neutral).1180,0.605757124116086,0.9444757984188383
425,alpha_subj(Neutral).1184,0.6373409441274661,0.9519105052010747
426,alpha_subj(Neutral).1188,0.6333129055269567,0.950571119102643
427,alpha_subj(Neutral).1190,0.6202084706237757,0.9501214919736174
428,alpha_subj(Neutral).1197,0.6413877411653873,0.9519963976800176
429,alpha_subj(Neutral).1199,0.6376408826682413,0.9533893176328317
430,alpha_subj(Neutral).1200,0.6425440292612108,0.952118998844862
431,alpha_subj(Neutral).1201,0.6214269883404318,0.9444575028415985
432,alpha_subj(Neutral).1202,0.6146684192487034,0.945836886829541
433,alpha_subj(Neutral).1203,0.6162776270319156,0.9542811863914792
434,alpha_subj(Neutral).1204,0.6078875698167688,0.9458119183257976
435,alpha_subj(Neutral).1205,0.624160978238333,0.9514185041650602
436,alpha_subj(Neutral).1206,0.6263470361216499,0.9535480915024127
437,alpha_subj(Neutral).1207,0.6163102291309662,0.948539904185392
438,alpha_subj(Neutral).1208,0.6226857195352794,0.9499875481822883
439,alpha_subj(Neutral).1214,0.631566221441493,0.9513412288191982
440,alpha_subj(Neutral).1217,0.6191235540937595,0.949537665388539
441,alpha_subj(Neutral).1218,0.6318387216286453,0.9518615222716004
442,alpha_subj(Neutral).1219,0.5986357435760196,0.9468249750590003
443,alpha_subj(Neutral).1220,0.6138738010065053,0.9443765649219017
444,alpha_subj(Neutral).1222,0.6249185721626156,0.9497075257200149
445,alpha_subj(Neutral).1223,0.6321166136222307,0.9458796642953037
446,alpha_subj(Neutral).1224,0.6234457678807168,0.9496449198963445
447,alpha_subj(Neutral).1225,0.6096564352287533,0.9468126507277398
448,alpha_subj(Neutral).1226,0.6266047631049955,0.9452504183143852
449,alpha_subj(Neutral).1227,0.6224626377650875,0.946381602831332
450,alpha_subj(Neutral).1228,0.6208206743840554,0.9422388028349429
451,alpha_subj(Neutral).1229,0.6194693960403131,0.9479441198419891
452,alpha_subj(Neutral).1230,0.6163453732620838,0.9459446167310639
453,alpha_subj(Neutral).1231,0.6192932248128314,0.9521889984038607
454,alpha_subj(Neutral).1232,0.6082187609912487,0.9475385872408635
455,alpha_subj(Neutral).1237,0.6203731279372381,0.9438674234632608
456,alpha_subj(Neutral).1243,0.6523600075186571,0.9547966059462987
457,alpha_subj(Neutral).1247,0.6250951932991102,0.9524052593989042
458,alpha_subj(Neutral).1249,0.6329832212642974,0.9494968088640587
459,alpha_subj(Stressed).1002,0.6423505088199247,0.9615911480376105
460,alpha_subj(Stressed).1003,0.6491424336928888,0.9628013773963917
461,alpha_subj(Stressed).1004,0.6692310619469407,0.9644219027015313
462,alpha_subj(Stressed).1005,0.6257160684178036,0.961196054809585
463,alpha_subj(Stressed).1006,0.6432916950662302,0.9595293153949128
464,alpha_subj(Stressed).1007,0.6259582582357656,0.9607681817011307
465,alpha_subj(Stressed).1009,0.6333218906992562,0.9597674847184908
466,alpha_subj(Stressed).1011,0.6226222152091224,0.9599259469832269
467,alpha_subj(Stressed).1012,0.6394592520339297,0.9610556432870161
468,alpha_subj(Stressed).1013,0.6483461742403223,0.9613196663722221
469,alpha_subj(Stressed).1015,0.6329202164603379,0.9610720060497698
470,alpha_subj(Stressed).1017,0.6409918674611351,0.9615682393168115
471,alpha_subj(Stressed).1018,0.6424916974877125,0.9606192433196074
472,alpha_subj(Stressed).1019,0.6156315418402625,0.9589131419987464
473,alpha_subj(Stressed).1020,0.6604960403576758,0.9638718734541484
474,alpha_subj(Stressed).1021,0.65837465026692,0.9616738548035106
475,alpha_subj(Stressed).1022,0.6560252158171137,0.9608858270102677
476,alpha_subj(Stressed).1023,0.6430334586345519,0.9604454388684691
477,alpha_subj(Stressed).1024,0.6316531026453971,0.9606442143728996
478,alpha_subj(Stressed).1025,0.6276110936747094,0.961042484907439
479,alpha_subj(Stressed).1026,0.6370422317573623,0.9616255829571921
480,alpha_subj(Stressed).1027,0.6600389267536465,0.963822982588374
481,alpha_subj(Stressed).1028,0.6311915267509393,0.9599775616897952
482,alpha_subj(Stressed).1030,0.6375398731640279,0.9598377341968461
483,alpha_subj(Stressed).1031,0.6240709028314871,0.9589443331424524
484,alpha_subj(Stressed).1032,0.6518064814771335,0.9621160319631273
485,alpha_subj(Stressed).1033,0.6397556607142507,0.9615577401841764
486,alpha_subj(Stressed).1034,0.6639429185100414,0.9621493399312975
487,alpha_subj(Stressed).1035,0.627392164997482,0.960639242765697
488,alpha_subj(Stressed).1036,0.6383496832914584,0.9601215758611555
489,alpha_subj(Stressed).1040,0.6141713560648819,0.9591196290815114
490,alpha_subj(Stressed).1042,0.6135415872178234,0.9608001687905304
491,alpha_subj(Stressed).1043,0.6463802693171994,0.9613391024472165
492,alpha_subj(Stressed).1044,0.6318164985551847,0.9607124637062062
493,alpha_subj(Stressed).1047,0.6405869680579027,0.9607123376784295
494,alpha_subj(Stressed).1048,0.619220057957176,0.9584349206502071
495,alpha_subj(Stressed).1049,0.6341150437663512,0.9597529733251633
496,alpha_subj(Stressed).1050,0.6254498186245157,0.960179492743555
497,alpha_subj(Stressed).1051,0.6200005459981978,0.9595214487530921
498,alpha_subj(Stressed).1052,0.6223484611259114,0.9589956356540358
499,alpha_subj(Stressed).1053,0.6532105347239295,0.9614384490580239
500,alpha_subj(Stressed).1054,0.6316882197199678,0.9595495336993943
501,alpha_subj(Stressed).1056,0.653513872004884,0.9634897598044769
502,alpha_subj(Stressed).1057,0.6233303883864527,0.9571507153375417
503,alpha_subj(Stressed).1058,0.6305845990889755,0.9603187809023187
504,alpha_subj(Stressed).1061,0.6179048495471093,0.9594023458286819
505,alpha_subj(Stressed).1063,0.6517366624778586,0.9612731342783579
506,alpha_subj(Stressed).1065,0.6270052723829384,0.9597217684715545
507,alpha_subj(Stressed).1066,0.6324025919030684,0.9593446397224313
508,alpha_subj(Stressed).1067,0.6384837130256195,0.9596730068245249
509,alpha_subj(Stressed).1069,0.635922734278935,0.9609436871994922
510,alpha_subj(Stressed).1070,0.6591016905393533,0.9629315515965602
511,alpha_subj(Stressed).1071,0.6118517196438746,0.9595909307759296
512,alpha_subj(Stressed).1072,0.6241300382505565,0.9592738482375427
513,alpha_subj(Stressed).1073,0.6336077822290739,0.9591715912484949
514,alpha_subj(Stressed).1074,0.633912004553581,0.9602453581396847
515,alpha_subj(Stressed).1076,0.6361463263728024,0.9594037904733254
516,alpha_subj(Stressed).1077,0.6361493881929641,0.9607116474244987
517,alpha_subj(Stressed).1078,0.6457947522480082,0.9616608769275804
518,alpha_subj(Stressed).1079,0.633090545373569,0.9602520294831128
519,alpha_subj(Stressed).1080,0.6474501032564638,0.9615863501248088
520,alpha_subj(Stressed).1081,0.6450767978945596,0.9616012648344885
521,alpha_subj(Stressed).1083,0.6470668370322485,0.9620883621028841
522,alpha_subj(Stressed).1084,0.601033261928548,0.9577267222669545
523,alpha_subj(Stressed).1087,0.6249319019814907,0.9607416924681211
524,alpha_subj(Stressed).1088,0.6083907766074121,0.9585008559657251
525,alpha_subj(Stressed).1091,0.640840092310601,0.9610631193766349
526,alpha_subj(Stressed).1092,0.6296437699571709,0.959054831208303
527,alpha_subj(Stressed).1093,0.6231806500069522,0.9583730205601514
528,alpha_subj(Stressed).1096,0.6355368126345294,0.9606500869569673
529,alpha_subj(Stressed).1097,0.6407297562075547,0.9618372323783447
530,alpha_subj(Stressed).1099,0.6289705349103565,0.9598676736395081
531,alpha_subj(Stressed).1100,0.6436305517810464,0.9607257995404982
532,alpha_subj(Stressed).1101,0.6366679128015938,0.9614394663469799
533,alpha_subj(Stressed).1102,0.6474902364573872,0.9610015545042149
534,alpha_subj(Stressed).1104,0.6416858308384592,0.9605481935706338
535,alpha_subj(Stressed).1106,0.6415258782813933,0.9616915088752512
536,alpha_subj(Stressed).1107,0.6493936974628377,0.9596052383749044
537,alpha_subj(Stressed).1109,0.6266631539052093,0.9603804272350952
538,alpha_subj(Stressed).1110,0.646818386939336,0.9604458674095572
539,alpha_subj(Stressed).1112,0.6299996172413211,0.959970753350132
540,alpha_subj(Stressed).1114,0.6388783846469993,0.9615910857425355
541,alpha_subj(Stressed).1115,0.6330013230954106,0.9600159592484082
542,alpha_subj(Stressed).1119,0.6238072093927792,0.9585032426836653
543,alpha_subj(Stressed).1123,0.6464673213439712,0.9618813348049772
544,alpha_subj(Stressed).1124,0.659186984880381,0.9635250254154878
545,alpha_subj(Stressed).1125,0.6017995803338309,0.9573285665303299
546,alpha_subj(Stressed).1128,0.6267584965676681,0.9599029497520591
547,alpha_subj(Stressed).1130,0.620384964877979,0.9597736992459145
548,alpha_subj(Stressed).1141,0.6700389934002537,0.9643696166332354
549,alpha_subj(Stressed).1143,0.6250240321334282,0.9609468930287317
550,alpha_subj(Stressed).1144,0.6190740965156267,0.9604801714244047
551,alpha_subj(Stressed).1145,0.6420550235951603,0.960420130221003
552,alpha_subj(Stressed).1147,0.6224811945980426,0.9585398653459128
553,alpha_subj(Stressed).1148,0.6295033608814752,0.9609558363497505
554,alpha_subj(Stressed).1149,0.6410133327819466,0.9619593981403353
555,alpha_subj(Stressed).1151,0.6677146766925323,0.9636052978775161
556,alpha_subj(Stressed).1153,0.6380931668694789,0.9593121724124613
557,alpha_subj(Stressed).1155,0.6428973997904124,0.96082598851005
558,alpha_subj(Stressed).1157,0.6121625707254845,0.9584698085300002
559,alpha_subj(Stressed).1158,0.6418947977379005,0.9613934741714054
560,alpha_subj(Stressed).1159,0.6266079257025534,0.961310962601719
561,alpha_subj(Stressed).1160,0.6060952744453424,0.9590495909955129
562,alpha_subj(Stressed).1161,0.6310334358670086,0.960701603448147
563,alpha_subj(Stressed).1162,0.6370429344823775,0.9602338282621778
564,alpha_subj(Stressed).1163,0.6240869893677214,0.9586899672094049
565,alpha_subj(Stressed).1164,0.6121894378719749,0.9596128114058036
566,alpha_subj(Stressed).1166,0.6281037322579452,0.959001355298029
567,alpha_subj(Stressed).1168,0.6192353556523068,0.9599978473895224
568,alpha_subj(Stressed).1169,0.6689890820429091,0.9649200935582358
569,alpha_subj(Stressed).1172,0.6331383107889536,0.9605570036081765
570,alpha_subj(Stressed).1173,0.6381531735323476,0.9590183487827775
571,alpha_subj(Stressed).1174,0.6378235194805383,0.9603143202534283
572,alpha_subj(Stressed).1175,0.6114610289723649,0.9584482059479688
573,alpha_subj(Stressed).1180,0.6262298910698126,0.960389296655601
574,alpha_subj(Stressed).1184,0.6512092937745799,0.9618155928862255
575,alpha_subj(Stressed).1188,0.617277788669727,0.9594332095461297
576,alpha_subj(Stressed).1190,0.6155709965993171,0.9587970985590945
577,alpha_subj(Stressed).1197,0.6282663766443809,0.9605081349982996
578,alpha_subj(Stressed).1199,0.6283313699185745,0.9616648234907262
579,alpha_subj(Stressed).1200,0.6319606429432757,0.9581412861789208
580,alpha_subj(Stressed).1201,0.6480087025560034,0.9611121456249798
581,alpha_subj(Stressed).1202,0.6362931816524129,0.9602051536964007
582,alpha_subj(Stressed).1203,0.6196951992710114,0.9603809889363182
583,alpha_subj(Stressed).1204,0.6454573783914197,0.9622521453627021
584,alpha_subj(Stressed).1205,0.663089990893467,0.9607077429856677
585,alpha_subj(Stressed).1206,0.6522490794617612,0.9634204411691923
586,alpha_subj(Stressed).1207,0.6200997009070598,0.9599100514845152
587,alpha_subj(Stressed).1208,0.6263840467053313,0.9591614973309991
588,alpha_subj(Stressed).1214,0.6341135191759436,0.9588957173521537
589,alpha_subj(Stressed).1217,0.6337857003947978,0.9586003028505043
590,alpha_subj(Stressed).1218,0.6457212128066141,0.9591326689338596
591,alpha_subj(Stressed).1219,0.6457904571710362,0.9618086909124993
592,alpha_subj(Stressed).1220,0.6550773236509327,0.9613872535350452
593,alpha_subj(Stressed).1222,0.636713579339939,0.9597392977629443
594,alpha_subj(Stressed).1223,0.6263830461964105,0.9592045763231858
595,alpha_subj(Stressed).1224,0.6209010626816103,0.95699726833873
596,alpha_subj(Stressed).1225,0.6401727503684843,0.9616323021583707
597,alpha_subj(Stressed).1226,0.6366528890381967,0.9606046270196297
598,alpha_subj(Stressed).1227,0.6480966203621125,0.9622812107065606
599,alpha_subj(Stressed).1228,0.614259731372686,0.9581065141357028
600,alpha_subj(Stressed).1229,0.6377544263073728,0.9617267383126857
601,alpha_subj(Stressed).1230,0.6265547444629331,0.9588870217215941
602,alpha_subj(Stressed).1231,0.6572645930583302,0.9639318022746255
603,alpha_subj(Stressed).1232,0.6524799049374921,0.9634033429267238
604,alpha_subj(Stressed).1237,0.661425715409105,0.9629461845526628
605,alpha_subj(Stressed).1243,0.6393949191192186,0.9608985092547374
606,alpha_subj(Stressed).1247,0.6223958848087169,0.9603024066199078
607,alpha_subj(Stressed).1249,0.6370770126616625,0.9603171521695897
608,pos_alpha(Neutral),0.06201330226061072,0.056445635936182265
609,pos_alpha(Stressed),0.20618196286339638,0.1965433618071014
610,pos_alpha_std,0.8559871200420197,0.8635285382133318
611,pos_alpha_subj(Neutral).1001,0.04709349812474606,0.04325396418018647
612,pos_alpha_subj(Neutral).1002,0.03919854065620227,0.04082002436728565
613,pos_alpha_subj(Neutral).1003,0.056426881099926246,0.055082531957078726
614,pos_alpha_subj(Neutral).1004,0.03671608259926684,0.031098982177881186
615,pos_alpha_subj(Neutral).1005,0.03153224263071634,0.033103366003224034
616,pos_alpha_subj(Neutral).1006,0.04080128115816225,0.03250673274033774
617,pos_alpha_subj(Neutral).1007,0.07177823921335634,0.058946375904085004
618,pos_alpha_subj(Neutral).1009,0.033846192135285114,0.02623664887210474
619,pos_alpha_subj(Neutral).1011,0.03547428822926788,0.035249836506239675
620,pos_alpha_subj(Neutral).1012,0.0339594461162715,0.03398241664380424
621,pos_alpha_subj(Neutral).1013,0.08458126458366708,0.058981567883001816
622,pos_alpha_subj(Neutral).1015,0.06192714747031433,0.04818031120156943
623,pos_alpha_subj(Neutral).1017,0.07827042782313046,0.061041434404045275
624,pos_alpha_subj(Neutral).1018,0.03837183446767612,0.03849177746550632
625,pos_alpha_subj(Neutral).1019,0.044282648829351734,0.04163525416795866
626,pos_alpha_subj(Neutral).1020,0.08899413096492918,0.08028896090180997
627,pos_alpha_subj(Neutral).1021,0.08030801112556099,0.07266283455896887
628,pos_alpha_subj(Neutral).1022,0.05728608479140296,0.047250340373322194
629,pos_alpha_subj(Neutral).1023,0.03489081741842168,0.03211952485820165
630,pos_alpha_subj(Neutral).1024,0.05744597055171592,0.051591662431698666
631,pos_alpha_subj(Neutral).1025,0.06168520562230191,0.05434235557445265
632,pos_alpha_subj(Neutral).1026,0.0560055538394052,0.05941015673596022
633,pos_alpha_subj(Neutral).1027,0.1228712658275668,0.09592378634441386
634,pos_alpha_subj(Neutral).1028,0.03323061573851495,0.035918857209514
635,pos_alpha_subj(Neutral).1030,0.07240311965297978,0.06107946322210676
636,pos_alpha_subj(Neutral).1031,0.07180455218971112,0.06615177675339941
637,pos_alpha_subj(Neutral).1032,0.03947129745089389,0.03134899313297002
638,pos_alpha_subj(Neutral).1033,0.03466286346134407,0.03363610345097961
639,pos_alpha_subj(Neutral).1034,0.04523120616786791,0.04418934176918675
640,pos_alpha_subj(Neutral).1035,0.034093147204435834,0.035340260203711255
641,pos_alpha_subj(Neutral).1036,0.146595101564153,0.1364711041141717
642,pos_alpha_subj(Neutral).1038,0.12124748754426538,0.10563944560477177
643,pos_alpha_subj(Neutral).1040,0.08761639105708977,0.07436782051355248
644,pos_alpha_subj(Neutral).1042,0.04959933151296345,0.04453299409021466
645,pos_alpha_subj(Neutral).1043,0.10773283142343394,0.08969799020431074
646,pos_alpha_subj(Neutral).1044,0.039025811755815105,0.03507550688833697
647,pos_alpha_subj(Neutral).1047,0.040920015321097646,0.03678278499687501
648,pos_alpha_subj(Neutral).1048,0.033406000842656776,0.03503822987575726
649,pos_alpha_subj(Neutral).1050,0.04569712326428006,0.04352958626467982
650,pos_alpha_subj(Neutral).1051,0.035949630219063035,0.03476548125942474
651,pos_alpha_subj(Neutral).1052,0.034302390922054365,0.033846825538455666
652,pos_alpha_subj(Neutral).1053,0.045430842367567344,0.04468719756618967
653,pos_alpha_subj(Neutral).1054,0.03364039735376633,0.033724255541182545
654,pos_alpha_subj(Neutral).1056,0.033698135380142706,0.03189786995940059
655,pos_alpha_subj(Neutral).1057,0.045365943120083324,0.04248013130870556
656,pos_alpha_subj(Neutral).1058,0.041543502958506597,0.03747244967598289
657,pos_alpha_subj(Neutral).1060,0.04158565412881061,0.041998713205077906
658,pos_alpha_subj(Neutral).1061,0.06680414720694945,0.05599312006851253
659,pos_alpha_subj(Neutral).1063,0.04695574003258693,0.03874753875589539
660,pos_alpha_subj(Neutral).1065,0.03133893263204716,0.03355921177635913
661,pos_alpha_subj(Neutral).1066,0.08991922780188029,0.0772556294082901
662,pos_alpha_subj(Neutral).1067,0.036106940109008945,0.03479790040580253
663,pos_alpha_subj(Neutral).1069,0.19833295835340262,0.1874850699855461
664,pos_alpha_subj(Neutral).1070,0.11443911571172963,0.10500481266174974
665,pos_alpha_subj(Neutral).1071,0.12539116396771582,0.10371651171720903
666,pos_alpha_subj(Neutral).1072,0.053224059232226846,0.05025924903577609
667,pos_alpha_subj(Neutral).1073,0.03192655006194358,0.03279723643806715
668,pos_alpha_subj(Neutral).1074,0.03392284322845168,0.03394854488110374
669,pos_alpha_subj(Neutral).1076,0.06137651615409036,0.0568826303184284
670,pos_alpha_subj(Neutral).1077,0.08484527952204085,0.06878241898047602
671,pos_alpha_subj(Neutral).1078,0.08319202762988095,0.06969648748788022
672,pos_alpha_subj(Neutral).1079,0.061468999616753596,0.04758577579580197
673,pos_alpha_subj(Neutral).1080,0.04608703990331708,0.043572529074390756
674,pos_alpha_subj(Neutral).1081,0.03350796804350037,0.03312620177038207
675,pos_alpha_subj(Neutral).1083,0.06451519841792547,0.05716797489130026
676,pos_alpha_subj(Neutral).1084,0.09272776233293581,0.08165984230684194
677,pos_alpha_subj(Neutral).1087,0.09429177535422933,0.08273659560312663
678,pos_alpha_subj(Neutral).1088,0.033803451518631074,0.03444959682083447
679,pos_alpha_subj(Neutral).1091,0.0738113612633938,0.05781217802281398
680,pos_alpha_subj(Neutral).1092,0.09582341308510088,0.09480867623447242
681,pos_alpha_subj(Neutral).1093,0.12413797266956075,0.10473552546744075
682,pos_alpha_subj(Neutral).1096,0.05113208044931324,0.04885666917200756
683,pos_alpha_subj(Neutral).1097,0.05094148268971877,0.038899387323055166
684,pos_alpha_subj(Neutral).1099,0.07881926065420239,0.06969852168224465
685,pos_alpha_subj(Neutral).1100,0.03970703354304946,0.037450813358650234
686,pos_alpha_subj(Neutral).1101,0.034318754809236754,0.03515891242213176
687,pos_alpha_subj(Neutral).1102,0.037873651360499576,0.036146484860028916
688,pos_alpha_subj(Neutral).1104,0.08642938536825157,0.08482437089765685
689,pos_alpha_subj(Neutral).1106,0.14525258211389633,0.1241040278361533
690,pos_alpha_subj(Neutral).1107,0.13450017492107355,0.1281203810297407
691,pos_alpha_subj(Neutral).1109,0.12940552762289378,0.11864841222853358
692,pos_alpha_subj(Neutral).1110,0.15163137427998954,0.14501465684015447
693,pos_alpha_subj(Neutral).1112,0.0716493124577877,0.06630962534895074
694,pos_alpha_subj(Neutral).1114,0.05070901886878861,0.051012016366241295
695,pos_alpha_subj(Neutral).1115,0.13804924938778929,0.12801502583429164
696,pos_alpha_subj(Neutral).1119,0.22136632336363096,0.2068918220907751
697,pos_alpha_subj(Neutral).1123,0.04628722086189291,0.044559003937845114
698,pos_alpha_subj(Neutral).1124,0.04585976536351578,0.03875865129950716
699,pos_alpha_subj(Neutral).1125,0.03546276740043615,0.03458115691945991
700,pos_alpha_subj(Neutral).1128,0.03214387372669082,0.03465709729091454
701,pos_alpha_subj(Neutral).1129,0.35438941728663537,0.35018864361506086
702,pos_alpha_subj(Neutral).1130,0.04237399328024326,0.041539741077641135
703,pos_alpha_subj(Neutral).1141,0.09743686439985719,0.09239611183054611
704,pos_alpha_subj(Neutral).1143,0.11533922764401179,0.09826210785945999
705,pos_alpha_subj(Neutral).1144,0.036304553101072314,0.03945634271950276
706,pos_alpha_subj(Neutral).1145,0.05323060574486816,0.05107752347223323
707,pos_alpha_subj(Neutral).1147,0.09334419121418953,0.0879904026342794
708,pos_alpha_subj(Neutral).1148,0.05937014981499103,0.04850654753891088
709,pos_alpha_subj(Neutral).1149,0.043026759313797625,0.041339913539521954
710,pos_alpha_subj(Neutral).1151,0.05479536843323593,0.049968410611976724
711,pos_alpha_subj(Neutral).1153,0.09114433198358346,0.08541620063572432
712,pos_alpha_subj(Neutral).1155,0.08078174348395674,0.07386994967260042
713,pos_alpha_subj(Neutral).1157,0.03576000419313269,0.03434935776450478
714,pos_alpha_subj(Neutral).1158,0.04834379326577812,0.04223593159231437
715,pos_alpha_subj(Neutral).1159,0.06025605351940025,0.045216746022263964
716,pos_alpha_subj(Neutral).1160,0.05304972390734401,0.04743049100475563
717,pos_alpha_subj(Neutral).1161,0.1575467696390766,0.14732071776091193
718,pos_alpha_subj(Neutral).1162,0.07039788641552946,0.06430991966538314
719,pos_alpha_subj(Neutral).1163,0.043577750824803606,0.03765687956645987
720,pos_alpha_subj(Neutral).1164,0.0821552239585466,0.07018475892732211
721,pos_alpha_subj(Neutral).1166,0.05232837801451272,0.04837928561471946
722,pos_alpha_subj(Neutral).1168,0.048992611685332935,0.04565535446526594
723,pos_alpha_subj(Neutral).1169,0.06984366212029687,0.06704299275639412
724,pos_alpha_subj(Neutral).1172,0.0377314587363726,0.03624266140817749
725,pos_alpha_subj(Neutral).1173,0.04283666490419079,0.03783354203268158
726,pos_alpha_subj(Neutral).1174,0.0574118849495642,0.04831290886808191
727,pos_alpha_subj(Neutral).1175,0.04871550265310761,0.04248899539261386
728,pos_alpha_subj(Neutral).1180,0.05304643879455549,0.047864239097211395
729,pos_alpha_subj(Neutral).1184,0.060300724023400934,0.05253678186798589
730,pos_alpha_subj(Neutral).1188,0.13510623118728615,0.12959155364184421
731,pos_alpha_subj(Neutral).1190,0.034701422022410625,0.03528132087892517
732,pos_alpha_subj(Neutral).1197,0.12435173514223408,0.11810364605855665
733,pos_alpha_subj(Neutral).1199,0.10822880389685692,0.10478360412630602
734,pos_alpha_subj(Neutral).1200,0.15578179982173493,0.13034004023101256
735,pos_alpha_subj(Neutral).1201,0.09606218391388456,0.0865334544560626
736,pos_alpha_subj(Neutral).1202,0.04252044314070463,0.03936960966148378
737,pos_alpha_subj(Neutral).1203,0.04699240735319652,0.0410007887262118
738,pos_alpha_subj(Neutral).1204,0.03324294353490073,0.034777361459345776
739,pos_alpha_subj(Neutral).1205,0.11041678420469028,0.08306234510695852
740,pos_alpha_subj(Neutral).1206,0.050390941363688296,0.045815950725009054
741,pos_alpha_subj(Neutral).1207,0.038828987443428845,0.03452295147097421
742,pos_alpha_subj(Neutral).1208,0.03344466643411256,0.03559409601123115
743,pos_alpha_subj(Neutral).1214,0.10390676675415399,0.09446862853268657
744,pos_alpha_subj(Neutral).1217,0.03584536314190435,0.03654565746997077
745,pos_alpha_subj(Neutral).1218,0.06447165779180904,0.061093075973769125
746,pos_alpha_subj(Neutral).1219,0.03689397256945717,0.03372880673888786
747,pos_alpha_subj(Neutral).1220,0.06258035981506811,0.05705107013056277
748,pos_alpha_subj(Neutral).1222,0.04626635472526689,0.04151482904270534
749,pos_alpha_subj(Neutral).1223,0.13163152388116878,0.13014853463199594
750,pos_alpha_subj(Neutral).1224,0.07244737488966649,0.05920050373881516
751,pos_alpha_subj(Neutral).1225,0.18491436447704337,0.16753227286230996
752,pos_alpha_subj(Neutral).1226,0.11498247286814851,0.10493253612966476
753,pos_alpha_subj(Neutral).1227,0.07911638098292849,0.06648383576045346
754,pos_alpha_subj(Neutral).1228,0.061509622128258834,0.05430909809214928
755,pos_alpha_subj(Neutral).1229,0.05320287730348153,0.0463222955774514
756,pos_alpha_subj(Neutral).1230,0.031144111297101762,0.029745160780823177
757,pos_alpha_subj(Neutral).1231,0.045998311845388405,0.03482967671057385
758,pos_alpha_subj(Neutral).1232,0.04263507516887527,0.04059617494183273
759,pos_alpha_subj(Neutral).1237,0.07304258722690489,0.06056079095410512
760,pos_alpha_subj(Neutral).1243,0.12645859964994466,0.1052283341623135
761,pos_alpha_subj(Neutral).1247,0.03195457666367692,0.031192283558345496
762,pos_alpha_subj(Neutral).1249,0.10370587287420352,0.09420568683607648
763,pos_alpha_subj(Stressed).1002,0.2943032639759219,0.26663042865528613
764,pos_alpha_subj(Stressed).1003,0.19182589417468332,0.1884158359110736
765,pos_alpha_subj(Stressed).1004,0.2876049002831519,0.26620206316199774
766,pos_alpha_subj(Stressed).1005,0.13209654818923736,0.15161070211121586
767,pos_alpha_subj(Stressed).1006,0.2782589749334523,0.25842867469135794
768,pos_alpha_subj(Stressed).1007,0.17333801710636085,0.15638399117699348
769,pos_alpha_subj(Stressed).1009,0.20775651283262955,0.19729098203459103
770,pos_alpha_subj(Stressed).1011,0.11300138002299552,0.1350164026442764
771,pos_alpha_subj(Stressed).1012,0.18904165124063224,0.17600919660713268
772,pos_alpha_subj(Stressed).1013,0.3006342740407634,0.25242185669401446
773,pos_alpha_subj(Stressed).1015,0.18228667134358087,0.1993044362685198
774,pos_alpha_subj(Stressed).1017,0.14140879515751548,0.1710251938253243
775,pos_alpha_subj(Stressed).1018,0.23829474947200935,0.2071742993022321
776,pos_alpha_subj(Stressed).1019,0.11823882798880601,0.13313425262889933
777,pos_alpha_subj(Stressed).1020,0.34572882809744565,0.30712583671155974
778,pos_alpha_subj(Stressed).1021,0.3631949385508066,0.3171064002172349
779,pos_alpha_subj(Stressed).1022,0.33829138714727275,0.2960448877553829
780,pos_alpha_subj(Stressed).1023,0.27920613755552715,0.26190710573208653
781,pos_alpha_subj(Stressed).1024,0.15745222922090876,0.1685544765877902
782,pos_alpha_subj(Stressed).1025,0.15718036382663306,0.14922573789490864
783,pos_alpha_subj(Stressed).1026,0.12120951569635492,0.14489063349860126
784,pos_alpha_subj(Stressed).1027,0.31821364408520175,0.2818227321151741
785,pos_alpha_subj(Stressed).1028,0.11245894814236142,0.10005042366447103
786,pos_alpha_subj(Stressed).1030,0.17540006867033944,0.1547547609616885
787,pos_alpha_subj(Stressed).1031,0.14870378959076197,0.15119770091365092
788,pos_alpha_subj(Stressed).1032,0.43055972935261133,0.3837301760804204
789,pos_alpha_subj(Stressed).1033,0.12635001619967176,0.15249124385195703
790,pos_alpha_subj(Stressed).1034,0.31632004178743667,0.283402144608244
791,pos_alpha_subj(Stressed).1035,0.18052321720896433,0.19631188272943675
792,pos_alpha_subj(Stressed).1036,0.27084275181953116,0.24501609339818703
793,pos_alpha_subj(Stressed).1040,0.3087187879761739,0.2867251726199505
794,pos_alpha_subj(Stressed).1042,0.11123438775879131,0.12255372507438786
795,pos_alpha_subj(Stressed).1043,0.1271579386592654,0.09242272567744787
796,pos_alpha_subj(Stressed).1044,0.19849166680529245,0.19080799749743413
797,pos_alpha_subj(Stressed).1047,0.19346319352665964,0.17700794896368538
798,pos_alpha_subj(Stressed).1048,0.10372648545434202,0.12516089677812187
799,pos_alpha_subj(Stressed).1049,0.2538887272762589,0.284547972107796
800,pos_alpha_subj(Stressed).1050,0.19832044623045858,0.19347285891403349
801,pos_alpha_subj(Stressed).1051,0.11474442577735813,0.10754884244448744
